cell_id,epithelial_refinement_cluster,original_Tier_A,original_Tier_B,refined_Tier_A,refined_Tier_B
aajeblni-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajefnna-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajekoki-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aajfbcnc-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajfmabg-1,3,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aajgiihl-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajhcbhp-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajiedfj-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajjafmh-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aajjeeen-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajjjbbn-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aajkbeic-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajkcmfi-1,4,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aajldhof-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajlndmd-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajmolhh-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajofinl-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajooemh-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajpakok-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aajpldeh-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakahjfg-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakbeenk-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakblcih-1,3,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakcpknb-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakeglmf-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakennlo-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakfiehl-1,15,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
aakglmnh-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakhgbap-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakhobaf-1,11,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakiechd-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakjnifi-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakjpjej-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakkiodk-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakmcmeg-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakmibhi-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakolikh-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakollkp-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aakooone-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aakpjnln-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalaigbm-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalbaidd-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aalbibka-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalcbhpn-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalchfjj-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaldcdcd-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalddjmf-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalengnp-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
aalfgjla-1,11,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aalhnkll-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aalhpffa-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalipacj-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aaljaaag-1,9,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic acinar epithelium,acinar epithelial
aalkahjg-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalkmdbh-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aallgiaj-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalmaefi-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalmkahi-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aalnmdmo-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalnpgic-1,19,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aaloabnh-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalokabe-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aalpmbbp-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aamadgde-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamahoee-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aambpahh-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamcchib-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamdlnip-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamdpcpi-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aamegpde-1,11,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aamemmpe-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamgnojf-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamhgepp-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamhhcij-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamhhibg-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamhhoem-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamiigoh-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamjbpho-1,12,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aamjekfm-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aammband-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aammifok-1,5,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aamnhfge-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aamnhgob-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanakgpf-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aananoog-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aanbjhaj-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanchcbg-1,11,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aanchnhl-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aanckdln-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aancnokl-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aandebli-1,3,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aandjkpo-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aandokaj-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanejakd-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanfhogn-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanfimgh-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanfpmaj-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aangagmb-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aangdfeg-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aangjjho-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanhmgao-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanhodik-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanihmin-1,15,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
aanikega-1,6,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aankodni-1,20,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic acinar epithelium,acinar epithelial
aanlcocl-1,5,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aannahnk-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanncoci-1,18,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic acinar epithelium,acinar epithelial
aanpggoh-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aanpipjp-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aanpnmdd-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaoaajel-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaoapmhf-1,15,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
aaobcggi-1,11,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aaobkmcb-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaocdidj-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaodnepp-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
aaoffaec-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaofjhoh-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaoiohle-1,15,pancreatic acinar epithelium,acinar epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
aaojiehi-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaojkmmn-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaojnhkb-1,4,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aaolglek-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaoljimh-1,21,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaollcdl-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaomlgdd-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aaonclpe-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aaoneene-1,20,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaoojiif-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaoomhnn-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaopjoma-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaopmbcm-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapalble-1,0,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapamehn-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapbhkee-1,11,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aapccokp-1,14,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aapcgfhe-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aapckapk-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aapcnehn-1,22,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapdcacc-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapddfhp-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapdfcdp-1,17,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapfagca-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapfkjpa-1,4,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aapgaflb-1,9,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapgbkbl-1,2,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapgohic-1,13,pancreatic ductal epithelium,ductal/tumor epithelial,pancreatic ductal epithelium,ductal/tumor epithelial
aaphppde-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapinlob-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aaplmimi-1,1,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapmacaa-1,16,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapmnhip-1,23,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
aapndgfb-1,18,pancreatic acinar epithelium,acinar epithelial,pancreatic acinar epithelium,acinar epithelial
