cell_id,epithelial_refinement_cluster,original_Tier_A,original_Tier_B,refined_Tier_A,refined_Tier_B
gellbmdh-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gellfopk-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gellkhfo-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gelmakjd-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gelnkijd-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gelohkbh-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geloiokh-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gelolknc-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gelpbelp-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gelpemop-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gelpoebl-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gelppndc-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemadjbj-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemajphj-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gembhkmc-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gembjchg-1,4,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemdeedc-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemdeefe-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemdgcni-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemdkdeo-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemeagii-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemefjai-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemejmcb-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemendmf-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemenkhk-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemfcbkh-1,13,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemfcjlg-1,9,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemfekok-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemgbani-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemgfgfd-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemlgakk-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemplmfc-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gempogpf-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gempohgp-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gemppfko-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genahald-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genbeojk-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gendamig-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gendblhe-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gendcpgl-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gendcpkp-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gendihlg-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gendmcol-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genekkac-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genelhpb-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geneonmi-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genfimdf-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genflfem-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genfopjj-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gengbkbf-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genghmlj-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gengjahk-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geniellh-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geniklle-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genjdblk-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genjeihe-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genlcoej-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genldcjc-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genlgpjk-1,8,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genlmjak-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genlnpio-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genlogfg-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genmbbnl-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genmjojc-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genmpmpb-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genmpnai-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
gennceol-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
genngffe-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoaafei-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoakjhd-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoamgik-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geobbboi-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geobdind-1,10,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geobkomc-1,17,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoblahl-1,11,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoblmpi-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geocbfcd-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geochppo-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geociaab-1,12,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geodloci-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geogblbk-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geogbokf-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geohljel-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geohnkbi-1,15,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoifpkk-1,14,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoilfog-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geojkcad-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geojlbgg-1,18,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geokimaf-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geolcaap-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoldhil-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geolndig-1,6,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geomndep-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geongglm-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geonkjok-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geonkkbl-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geonlome-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoodckm-1,1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geooeolp-1,7,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geookagk-1,5,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geoomlhl-1,3,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geopcbmh-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
geopmfed-1,16,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,pancreatic ductal epithelium,proliferative ductal/tumor epithelial
