,sample_id,Tier_A,Tier_B,leiden_annotation,x_centroid,y_centroid,epi_kmeans_6,epi_kmeans_8,epi_kmeans_10,epi_kmeans_12,epi_kmeans_14
mbihcmoe-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10450.75,3349.740234375,2,5,5,5,5
mbiiaalh-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10442.037109375,3349.75390625,2,7,7,11,11
mbiibjhm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10457.0244140625,3346.993408203125,2,7,7,11,11
mbiikmhd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10433.8974609375,3341.791015625,3,5,9,9,9
mbijaahm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10434.4580078125,3327.199951171875,3,5,9,9,9
mbijhflg-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10442.1796875,3334.83447265625,2,5,5,5,5
mbikkaao-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10447.6171875,3326.350830078125,2,5,5,11,11
mbiklkkd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10440.578125,3282.026611328125,3,5,9,9,9
mbiknjff-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10422.45703125,3296.56103515625,2,5,5,5,5
mbikpkib-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10433.5791015625,3318.821044921875,2,5,5,11,11
mbilhgjd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10436.0947265625,3286.362548828125,2,5,8,11,11
mbinmfen-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10474.6884765625,3412.478515625,3,5,9,9,9
mbiocbdb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10484.162109375,3400.326171875,5,2,2,2,2
mbiohjka-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10448.4794921875,3359.204833984375,2,5,5,11,11
mbionbhp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10439.6416015625,3364.08984375,5,2,2,2,2
mbioodko-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10432.9140625,3360.6767578125,5,2,2,2,2
mbipandb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10447.2783203125,3402.017578125,2,7,5,5,5
mbipdjoc-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10461.3603515625,3411.66259765625,2,7,8,7,7
mbipnpkl-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10459.3671875,3402.699462890625,2,7,7,7,7
mbjadjfb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10431.04296875,3401.45068359375,0,0,0,0,0
mbjbaghe-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10466.6025390625,3389.80224609375,2,7,8,7,7
mbjbfifj-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10459.2333984375,3394.406982421875,2,7,8,7,7
mbjbihek-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10427.7119140625,3374.01953125,2,7,7,7,7
mbjbmpno-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10457.8017578125,3371.80517578125,2,7,8,7,12
mbjboaff-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10449.525390625,3384.21630859375,0,5,5,5,5
mbjcbbff-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10431.6630859375,3385.537841796875,2,7,8,8,8
mbjckakm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10470.07421875,3347.59326171875,2,7,8,8,8
mbjcogck-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10467.2060546875,3360.654541015625,3,5,5,5,5
mbjcpfae-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10478.19140625,3325.641357421875,5,2,2,2,12
mbjdmpjd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10472.392578125,3334.34130859375,2,5,5,5,5
mbjedceo-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10486.625,3337.72412109375,0,0,0,0,0
mbjfplpn-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10506.9287109375,3349.183349609375,0,0,5,5,5
mbjgpgeb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10498.0517578125,3338.110595703125,2,7,8,8,12
mbjkjphl-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10551.7421875,3258.83056640625,5,2,2,2,2
mbjkocbi-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10542.5615234375,3281.973388671875,2,7,7,7,7
mbjkpeji-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10533.458984375,3271.231689453125,0,0,5,5,5
mbjnaogm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10534.4716796875,3286.4814453125,5,2,7,11,12
mbjnbcjc-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10539.775390625,3308.9716796875,0,0,0,5,5
mbjncnil-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10539.6044921875,3330.271728515625,2,5,5,5,5
mbjnibnp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10539.47265625,3293.458251953125,2,5,5,5,5
mbjnipmm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10569.2080078125,3263.464599609375,5,2,2,2,2
mbjnkcam-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10573.126953125,3273.737060546875,5,2,2,2,2
mbjoacgi-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10579.7275390625,3281.417724609375,0,7,8,8,8
mbjoebda-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10582.9619140625,3265.925537109375,2,7,8,8,8
mbjojmji-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10561.0615234375,3261.958251953125,5,2,2,2,2
mbjomejn-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10578.189453125,3254.890869140625,0,0,8,8,8
mbjopfjb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10577.3916015625,3295.306640625,5,2,2,2,2
mbjpaifl-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10582.73046875,3301.360107421875,2,7,7,7,7
mbkaglma-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10518.4970703125,3234.62890625,0,7,8,8,8
mbkahgoj-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10525.58203125,3224.7607421875,0,0,0,0,0
mbkapfcp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10535.904296875,3241.09814453125,0,0,0,0,0
mbkbmojd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10530.4697265625,3255.40771484375,5,7,7,7,7
mbkeeffc-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10580.357421875,3230.967041015625,5,2,2,2,2
mbkemkhg-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10355.5419921875,3215.9228515625,3,0,0,5,5
mbkeodmg-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10363.716796875,3211.765869140625,5,2,2,2,12
mbkfbhdn-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10338.462890625,3215.593505859375,2,7,5,5,5
mbkfgalm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10343.2353515625,3234.17919921875,0,0,5,5,5
mbkgciog-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10347.1962890625,3243.861572265625,5,2,2,2,2
mbkhcljj-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10352.6943359375,3180.254638671875,2,7,5,5,5
mbkhkgjp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10346.5205078125,3194.422607421875,2,5,5,5,5
mbkhlagk-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10367.57421875,3186.27685546875,0,0,0,0,0
mbkieknb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10361.0498046875,3272.884521484375,3,5,9,5,5
mbkificn-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10348.6845703125,3304.928955078125,5,2,2,2,12
mbkinedl-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10339.7646484375,3280.848388671875,5,2,2,2,2
mbkjclje-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10340.30859375,3273.5380859375,5,2,2,2,2
mbkjkohi-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10346.7412109375,3270.64599609375,5,7,7,7,7
mbkjllhp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10394.8193359375,3269.175537109375,2,7,7,7,12
mbkkemaf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10402.0986328125,3306.611328125,5,2,2,2,2
mbkkgcol-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10395.46484375,3298.25244140625,5,2,2,2,2
mbkkgkee-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10399.0107421875,3289.645751953125,5,2,2,2,2
mbklbbde-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10379.625,3279.002197265625,2,7,7,7,12
mbklpnpp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10378.3388671875,3267.5,2,7,5,8,12
mbkncfnp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10359.994140625,3258.698974609375,5,2,2,2,2
mbkoinho-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10387.845703125,3260.561279296875,0,7,5,7,7
mbkomgom-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10404.408203125,3264.666259765625,5,7,7,7,7
mbkpacgd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10399.90234375,3254.99951171875,2,7,7,7,7
mbkpedmj-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10372.5283203125,3259.312255859375,2,7,5,5,5
mblbgbol-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10411.236328125,3250.03076171875,0,0,0,0,0
mbleppke-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10381.7939453125,3353.231201171875,3,5,5,5,5
mblfkppg-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10394.658203125,3381.4306640625,2,7,7,11,11
mblggpel-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10400.462890625,3400.117919921875,5,2,2,2,2
mblghaod-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10395.9013671875,3394.060791015625,5,2,2,2,2
mblheanb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10399.337890625,3370.0009765625,2,5,5,5,5
mblhjefm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10416.0712890625,3382.8154296875,2,5,5,5,5
mblhjpnh-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10404.9228515625,3383.13818359375,2,7,5,7,7
mblillmh-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10413.5576171875,3370.013427734375,2,7,5,5,5
mblmacem-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10369.6708984375,3348.740234375,2,5,5,5,5
mblmndcf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10372.478515625,3363.796630859375,5,2,2,2,2
mblnagne-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10359.8017578125,3347.859130859375,2,7,5,11,11
mblojbmd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10408.2529296875,3481.62744140625,0,7,0,7,7
mblomekf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10407.158203125,3510.548583984375,0,0,0,0,0
mblpijcm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10416.39453125,3450.638916015625,5,2,2,2,2
mbmaofgb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10340.3427734375,3509.80126953125,2,7,5,7,7
mbmbbbik-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10353.458984375,3501.31103515625,5,2,2,2,2
mbmcdggd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10360.181640625,3503.3125,5,2,2,2,2
mbmdcnfe-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10369.7705078125,3495.008056640625,0,0,0,7,7
mbmgjeod-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10338.498046875,3345.185791015625,2,7,8,7,12
mbmglage-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10350.330078125,3380.614501953125,5,7,8,7,12
mbmgobai-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10340.759765625,3374.43994140625,2,7,8,8,8
mbmgohfl-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10348.328125,3355.435302734375,0,0,5,5,5
mbmgomgm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10353.7861328125,3422.235595703125,5,2,2,2,2
mbmjghop-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10336.74609375,3406.951904296875,5,2,2,2,2
mbmjjlca-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10353.9140625,3399.992919921875,0,0,0,0,0
mbmkjncj-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10340.99609375,3446.77783203125,5,2,2,2,2
mbmklpjf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10387.47265625,3367.189208984375,3,5,9,9,9
mbmlodjb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10269.1787109375,3343.86083984375,0,0,0,0,0
mbnaenob-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10332.5126953125,3351.582763671875,5,7,7,7,7
mbnbadof-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10291.259765625,3454.1484375,0,0,0,0,0
mbnbihcj-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10282.2724609375,3471.140869140625,5,2,7,7,7
mbnblecg-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10328.509765625,3501.916748046875,2,7,7,7,7
mbnbpjlb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10334.8486328125,3517.93603515625,5,7,7,7,12
mbncbcei-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10315.5712890625,3504.85595703125,2,7,7,7,7
mbncbgld-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10319.240234375,3480.887451171875,2,7,8,8,8
mbncelog-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10318.9013671875,3494.274658203125,2,7,7,7,7
mbncfila-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10332.7568359375,3491.72998046875,2,7,7,7,7
mbnclchf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10332.001953125,3479.008544921875,0,7,5,5,5
mbndcagp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10326.708984375,3463.55517578125,2,7,7,7,7
mbndnpbe-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10317.271484375,3456.681884765625,0,5,8,5,8
mbndodog-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10313.4931640625,3469.04443359375,2,5,5,5,5
mbnefkcg-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10266.474609375,3501.126953125,2,7,8,8,8
mbnehhpa-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10276.296875,3490.825927734375,2,7,5,7,7
mbnehonj-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10273.6962890625,3478.128662109375,5,2,2,7,7
mbnemfll-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10296.7138671875,3485.6318359375,3,5,5,5,5
mbnenjme-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10306.703125,3514.599365234375,2,7,7,7,12
mbneoaif-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10304.87890625,3503.353515625,2,7,8,8,12
mbngacbf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10295.1826171875,3499.84326171875,5,1,1,2,12
mbngejdk-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10294.4765625,3510.122802734375,2,7,7,11,11
mbnheagl-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10270.3994140625,3401.720458984375,2,7,7,7,7
mbnhecaj-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10281.7216796875,3406.892333984375,2,7,8,7,7
mbnhfacp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10273.1513671875,3417.606689453125,0,0,0,5,5
mbnhmhdf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10324.326171875,3445.623291015625,2,7,8,8,8
mbnieocg-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10315.052734375,3439.12841796875,2,7,7,7,7
mbnifcpo-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10334.39453125,3439.45068359375,5,2,2,2,2
mbniihhf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10330.3349609375,3416.961181640625,5,2,2,2,12
mbnilepm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10323.1044921875,3426.274658203125,2,7,8,8,8
mbnjfabc-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10266.380859375,3431.676513671875,2,7,7,7,7
mbnmakbo-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10324.8818359375,3393.6748046875,2,5,5,5,5
mbnnmbfo-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10324.51953125,3383.316162109375,5,2,2,2,2
mbnooocd-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10277.8212890625,3242.652099609375,5,2,2,2,12
mbnphmij-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10269.27734375,3253.109130859375,5,2,2,2,2
mboapadf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10273.419921875,3248.6982421875,5,2,2,7,12
mbobabkf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10269.1845703125,3264.054443359375,2,7,7,7,12
mbobdbcp-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10272.0263671875,3281.1328125,2,7,8,7,7
mbobggck-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10265.416015625,3278.569091796875,5,2,2,2,2
mboceeja-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10278.193359375,3268.401123046875,5,2,2,2,2
mbocnail-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10320.1279296875,3290.2099609375,2,7,8,8,8
mbodfhhb-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10330.509765625,3284.432373046875,2,5,5,5,5
mboemncl-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,12,10310.6982421875,3295.0146484375,5,2,2,2,2
mboenojh-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10297.2841796875,3290.443603515625,0,0,0,0,0
mbofmikn-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10328.91796875,3248.517333984375,2,7,5,5,5
mbogbapf-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10321.3232421875,3237.432373046875,5,7,7,7,12
mbogboan-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10312.6796875,3254.72412109375,0,5,5,5,5
mbogjddm-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10323.302734375,3243.274169921875,2,7,8,8,12
mbogmcic-1,pdac_io_v1,pancreatic ductal epithelium,proliferative ductal/tumor epithelial,0,10310.263671875,3242.486083984375,2,7,8,8,8
