cell_id,dapi_n_pixels,dapi_area_um2,dapi_total_intensity,dapi_mean,dapi_std,dapi_min,dapi_p10,dapi_p50,dapi_p90,dapi_max,dapi_iqr,dapi_nonzero_fraction,dapi_intensity_centroid_x,dapi_intensity_centroid_y,dapi_centroid_shift_um,dapi_polarity_score,dapi_inertia,dapi_entropy,dapi_lacunarity,xenium_dapi_image_kind,xenium_dapi_image_path,xenium_dapi_channel_index,xenium_pixel_size_um
hindeemh-1,694,31.338437499999998,711258.0,1024.8674351585014,168.3827455446905,573.0,793.3,1036.0,1226.1000000000001,1438.0,241.0,1.0,3619.499836188134,1553.7456442317696,0.683549585280645,0.10821221711676489,103010017.73726693,5.662474980424824,0.3283181028042912,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hionnmfp-1,442,19.959062499999998,262173.0,593.1515837104073,160.8872377372507,260.0,387.0,590.0,814.0,992.0,258.0,1.0,3330.5302806734485,1544.9058594420478,0.4948904809824736,0.09817117115426027,17380549.45331518,5.553630049273111,0.2859732633977153,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hklhcccj-1,225,10.160156249999998,174999.0,777.7733333333333,110.93199999198708,543.0,649.0,756.0,936.1999999999999,1069.0,157.0,1.0,3712.6126443579674,1312.5645172258128,0.10714583247261619,0.029789967588167196,6462785.2774473,4.879213080293936,0.13705234583414103,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hkpjladl-1,1187,53.60046875,803881.0,677.2375737152486,123.71420241372701,250.0,533.0,676.0,827.0,1083.0,158.0,1.0,3331.291673892031,1256.4311948223678,1.0217257334521457,0.12367871905474832,161996598.03954566,5.867651480245115,0.38477411527835537,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hneccpgp-1,957,43.21453124999999,1253596.0,1309.9226750261232,297.49546026751835,602.0,903.2,1298.0,1718.1999999999998,2179.0,396.0,1.0,3483.4555538526765,1073.7408161500994,0.3718552626026906,0.05013072315642173,229928528.83730167,6.553533136396005,0.2535620325480189,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hnfhjgbm-1,914,41.27281249999999,1323775.0,1448.3315098468272,441.1609491999867,271.0,816.3,1482.5,1996.4,2489.0,533.75,1.0,3483.0821578629298,1079.0801541613944,0.5513831442078774,0.07606176414051576,197123755.60803008,6.424839469486159,0.3641688887888581,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hnfpoaip-1,867,39.150468749999995,1419654.0,1637.4325259515572,306.93535343977146,737.0,1269.2,1623.0,2017.0,2950.0,388.0,1.0,3848.785496783019,1049.9636060177338,0.5984914485391388,0.08476848218237816,260291309.62087172,6.01501154509834,0.4184828779985342,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hniiomcm-1,492,22.216874999999998,341018.0,693.1260162601626,226.2607953988855,277.0,413.3,669.0,1024.9,1359.0,351.0,1.0,3933.0669336369338,1078.3292079890211,0.5604329959938804,0.10537246792235877,22771091.528822526,5.575190633347279,0.45249011271104084,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hnkhdane-1,528,23.842499999999998,650659.0,1232.308712121212,312.14996966276095,654.0,863.7,1185.5,1615.3,2337.0,429.0,1.0,3389.459231006564,1069.5782240198014,0.09937528519869684,0.018036299282214608,50293788.68063609,5.9077156519878224,0.34093171010963047,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
hnmnjbde-1,492,22.216874999999998,258971.0,526.3638211382114,96.06233024820904,267.0,397.1,531.0,649.9000000000001,863.0,130.25,1.0,4008.151213745941,1040.9657506535482,0.6027410678345231,0.1133272207202002,24260907.629240338,4.880229903383555,0.461040669520197,verified_focus_dapi,/Volumes/Shihong_5/for_spatioev/pancreas_Xenium_example_data_from_10X/Xenium_V1_hPancreas_Cancer_Add_on_FFPE_outs/morphology_focus.ome.tif,0,0.2125
