,svm_prob_CD4 T cells,svm_prob_CD90+ CAFs,svm_prob_Dendritic cells,svm_prob_Macrophages,svm_prob_Monocytes,svm_prob_PDPN+ CAFs,svm_prob_T cells,svm_prob_myCAFs,svm_prob_other immune cells,svm_prob_tumour,svm_prob_vessel
exp_30573,9.711032515982215e-05,0.009074762931577987,0.00020521059859802894,0.0001541746739293835,0.00016907434611854714,0.0007184513543253268,0.00012268146398898482,0.9415120637880784,0.00075583813013652,0.041226076042822024,0.0059645563452651795
exp_30574,3.1614322861464727e-07,2.2245468658065335e-06,4.718855858719748e-07,2.659612991621183e-07,3.317907331709443e-07,8.279194000837437e-07,3.548130867062797e-07,0.9992964751307511,3.8786276658540184e-05,0.0006592997004174196,6.458319734268761e-07
exp_30575,0.0015952827933835576,0.0002291766209674539,0.006590055610523663,0.0014933370347539096,0.00033319458063337605,0.004750995719479806,0.007147168181796663,0.01539954271113804,0.5902301278028046,0.3614326369408661,0.010798482003652472
exp_30576,6.8690690235365275e-09,8.175456546590828e-09,6.633684294301155e-09,5.772822468835063e-09,6.0283599845188475e-09,1.4470703995362903e-08,6.612265445749438e-09,9.082472640794788e-09,2.3590314962684532e-08,0.9999967625454539,3.150219396577194e-06
exp_30577,6.359609907769928e-08,5.5121051054361497e-08,5.1423854581318206e-08,4.9204429607712235e-08,6.580239831314937e-08,8.101570434627592e-08,5.56616603382066e-08,1.82359166719885e-07,1.646423361081211e-07,0.9999737489185612,2.5482254738623043e-05
exp_30578,1.9155827424477926e-06,2.774379795986878e-06,2.3932326585826387e-06,2.4154514139237308e-06,7.699259779488009e-07,1.1760588339740425e-05,0.000328895007615285,0.00011216419708240409,0.0016730091070274256,0.9977998172516619,6.40852756843873e-05
exp_30579,9.406087158173357e-05,4.194900455041148e-05,6.642709006494353e-05,4.443664342486749e-05,1.7753244684155425e-05,5.287203251136411e-05,7.064512813921668e-05,0.003110692687295414,0.004718582015375786,0.01168094526859348,0.9801016360137786
exp_30580,0.00022862782529689505,2.480659491441774e-05,9.752458836273808e-05,4.974633380007287e-05,1.122687000492439e-05,0.00014507229228530774,0.000300717754604107,0.0025353740543974895,0.12095428168326915,0.007710100494989788,0.867942521508075
exp_30581,0.0065072188490048945,0.0013490770783555603,0.0021575550582288534,0.0011515565289834287,0.001331966050327894,0.006190274649470554,0.07558065194121104,0.21839174017623392,0.5742727946791538,0.025380949129958145,0.08768621585907223
exp_30582,0.6369507622631987,0.0008955226455478802,0.0012331637898799874,0.0005074161004163406,0.000615577279759074,0.0759738869235649,0.027360064057150357,0.21389176539460952,0.01774971330855264,0.019903597487163246,0.004918530750157466
exp_30583,6.546941182203081e-06,0.00011455924114354093,0.0005324590547974996,1.5900349469659737e-05,4.754006930893661e-06,0.001850811473655597,1.855688570991696e-05,0.9859223898104624,0.008120447721238285,0.003319706154444919,9.386836096513619e-05
exp_30584,0.9620220744009199,0.0001546086695332936,0.00037149031208705036,6.440949225148302e-05,6.99213577811843e-05,0.0006313966666640679,0.005480509441841208,0.022514790697266283,0.0006031099810746322,0.007760659991307536,0.0003270289892735052
exp_30585,0.0015001472511304193,9.921620406484974e-05,0.009097770917524518,0.006167593903535815,7.980709338336224e-05,0.002667899519104515,0.002239993906345576,0.9371152250210874,0.03957851835502872,0.0011757412842195304,0.000278086544575017
exp_30586,3.3041758462032816e-10,2.676386790501812e-10,2.4971792464795793e-10,2.2581325956094325e-10,3.38677553835924e-10,5.254236071355146e-10,3.6354154820724747e-10,7.668993868552781e-10,1.105218663774887e-09,0.9999999600330778,3.5793574014627954e-08
exp_30587,1.4782861701129735e-05,2.095804641168095e-05,1.4916324417248739e-05,1.0464643614448697e-05,3.278092745141703e-05,0.009027312424923582,0.0002377926069645386,0.0002576672665878342,0.9854041877882734,0.004966195656200078,1.2941453454362911e-05
exp_30588,5.593160599853684e-05,0.00013546212619906873,4.469216456080344e-05,4.2742251035679716e-05,0.00040657158657308085,0.00023180773522453774,8.419495905966918e-05,0.00011288940301250309,0.01918874573628553,0.9796588266532846,3.813577876598974e-05
exp_30589,3.548417016808515e-08,1.7206327825789827e-07,8.090197973559991e-08,4.231645975255475e-08,4.7008188421801424e-08,2.8485819276604556e-07,4.059983402418803e-08,0.9998546120152637,2.653319344072993e-06,0.0001418119316829787,2.195016059202704e-07
exp_30590,5.684567294103332e-07,5.539501454326644e-07,1.70562906990036e-07,7.864911345619402e-07,1.3988287588370337e-07,6.08702209298021e-06,0.0007295690112017109,5.987646111171532e-05,2.235489950135048e-05,0.9991792018066071,6.914556931347062e-07
exp_30591,0.0033230054148747114,1.0241298708602484e-05,2.26872640340885e-06,1.0414077069815916e-05,1.7932557895342606e-06,7.09414329620121e-05,0.00037347204533265627,0.0005170064900328426,0.00020816700889267703,0.9954135357953108,6.915445462314681e-05
exp_30592,0.0429440985043039,0.0004816186163259011,0.0005441242826855466,0.00037802157603718657,0.0004063784443252978,0.0024517103200119125,0.039267237240226724,0.0027962516563150076,0.0028050158338209373,0.907328066306724,0.0005974772192240869
exp_30593,1.3081868390832364e-08,8.689779986864178e-09,8.432527325438858e-09,7.4041119267697324e-09,8.051842600947624e-09,1.375940544162115e-08,1.2208447945542806e-08,2.6335269425585574e-08,3.8341686495166924e-08,0.999995575877027,4.287818033449333e-06
exp_30594,3.070756504668283e-08,3.0915443604555474e-08,2.9404429945082127e-08,2.0438497663285756e-08,2.1940899352116826e-08,4.2087599507695906e-08,2.99696745007619e-08,7.525852066122647e-08,1.1427071530249297e-07,0.9999938035350057,5.801471648803617e-06
exp_30595,0.0001923218323502245,0.00015475815210107697,0.0001255368233937924,0.00024137147558675684,0.00040151145771119106,0.0009967651992684582,0.0003214482479409211,0.010648254824856221,0.003426271701651169,0.9824693044854771,0.0010224557996632265
exp_30596,2.7425136800418713e-05,8.227863717581014e-06,7.391614400739153e-05,9.403400771746611e-06,1.0055717170352124e-06,0.00023589293770700384,4.1782124631855015e-05,0.0006169953487913816,0.13519835335146624,0.8637116191307355,7.537898965347231e-05
exp_30597,2.8756939990708897e-06,1.7301766580481917e-06,8.603653383626275e-06,5.400875022054381e-06,5.55325703890196e-06,5.9936150773376237e-05,7.03429651551099e-06,0.0006381018471861064,0.0023638439370409006,0.9968382401481968,6.867996418515554e-05
exp_30598,0.0005056200291400312,0.001407534610114722,0.0055316301316499575,0.0008398023073752961,0.007280708228912281,0.8774808479091504,0.0005919128349931032,0.017219531133627914,0.03867252385840529,0.04926833709350899,0.001201551863121941
exp_30599,1.4189260107357703e-09,1.5738776709877408e-09,1.2339148563035946e-09,9.85154414590712e-10,1.8541589167330697e-09,2.1009316848262094e-09,1.4284085530094917e-09,4.428110040868508e-09,4.938725240835992e-09,0.9999996247291377,3.553086549596072e-07
exp_30600,1.388774503394128e-09,1.3618503164442446e-09,1.0128864830800513e-09,6.894827189697634e-10,1.1022406673110255e-09,1.67877070906747e-09,1.6211144911618208e-09,2.6758665126890833e-09,4.865486042876439e-09,0.9999999625529131,2.1050614616513325e-08
exp_30601,3.051412245151239e-06,0.0018285923879924706,8.046305242653976e-05,9.362990183215504e-05,5.2807681156201245e-05,0.00035478216702238414,9.856186935098469e-06,0.9942349232750133,0.00010022473074191104,0.0032276740570308725,1.3995147603811036e-05
exp_30602,2.710335820637566e-05,0.1121287559963049,4.895441863654412e-05,5.606253153595617e-05,2.2184538558523484e-05,8.412355796081391e-05,3.6918391558114736e-05,0.8863859243641136,1.487101648437973e-05,0.0011880252786812357,7.076547959875623e-06
exp_30603,2.9756650481037293e-06,5.512421800445851e-07,5.127938616324029e-07,2.2071366877147863e-06,7.106943104270305e-07,1.4034816852823063e-06,6.661908493030403e-05,2.8184891557422185e-06,0.0013560774250188923,0.9985538146234086,1.2309363713304664e-05
exp_30604,2.235808867723342e-06,1.774500867207508e-06,1.7605298882161027e-05,1.0739519500854723e-05,6.553442443684172e-06,8.136946343474854e-06,1.176343868365118e-05,4.729465238983409e-05,0.0005790915843951102,0.9992186673450679,9.613746255840058e-05
exp_30605,1.2043526121630728e-05,7.694106543193504e-05,0.00012675092842723328,2.4004614001147176e-05,8.565655841960804e-06,0.00500129278039506,2.8302025994254595e-05,0.014041218586930507,0.002118044235203938,0.9775994690677335,0.0009633675139186004
exp_30606,1.724201357708433e-06,2.8826387448816e-06,3.777492902757573e-05,6.838335387532014e-06,3.5499011792918577e-06,0.00041281529418108175,1.5496912197267878e-05,0.0003402236752637545,0.0007605814813891859,0.9983510376748245,6.707495644733162e-05
exp_30607,3.623991118685699e-06,2.5458522449050806e-06,1.8432219802268867e-05,9.308092803037735e-06,6.958183168738222e-06,9.507180668722639e-05,1.8556930080095456e-05,0.00022381590622138028,0.0011981762139546507,0.9983673480993158,5.616270460311856e-05
exp_30608,0.0013227678482528248,0.0012642624969986867,0.0063630528567101925,0.001016747309526501,0.0012418369582384648,0.0038981070848567757,0.0014772300766675182,0.06966297966869078,0.04593328265573222,0.18225633926390733,0.6855633937804189
exp_30609,0.0002684990595889358,0.00010648301579783456,0.00026611282946126876,9.479438213482374e-05,8.532369855985735e-05,0.001014833674903524,0.01446312954300776,0.052315712434087704,0.6224618349170605,0.303925244639422,0.004998031805975647
exp_30610,0.06264713871827665,0.0013954024322089186,0.004311096539550296,0.0009399213522071712,0.001129187761407303,0.006800863685741171,0.2088900287945232,0.6512086520054444,0.044513036604666975,0.016720036049958937,0.0014446360560150659
exp_30611,0.0004955593864021623,0.0014614254564432217,0.0007267499786635218,0.012252755315039311,0.004559234734731563,0.4930175666828932,0.0008433421056982317,0.09414649920991222,0.3684711317342296,0.02334155155984601,0.0006841838361409072
exp_30612,1.3136994450109275e-08,1.90486756615813e-08,1.2193156650371414e-08,7.498232397779071e-09,1.2210655950485455e-08,1.8353646162174847e-08,1.6935303766568874e-08,4.924786936453418e-08,4.073795562665693e-08,0.9999996504832246,1.6015428541776194e-07
exp_30613,5.546622335079387e-10,7.926446529149156e-10,5.386129133983812e-10,3.995848744787119e-10,8.178894176420383e-10,1.913954250709641e-09,6.283292442827241e-10,1.239596701457225e-09,2.393968095316669e-09,0.999999968723701,2.1997056639009285e-08
exp_30614,2.5430565362328038e-05,0.0007826780997321437,0.00010164287459104837,3.4083588203041306e-05,0.0009402888648993419,0.003705952395803259,0.0002220683548977387,0.0049807187507934165,0.01544163671757664,0.9734945488372214,0.0002709509509195985
exp_30615,3.0014626872219733e-06,0.0008513923661586083,3.078907179729564e-06,1.350982909125687e-05,2.2414932480759942e-06,0.0008579312106387116,1.2567727170690709e-05,0.9969290966781812,0.0002073083453122928,0.001117627975484103,2.244004848441345e-06
exp_30616,5.604429701347923e-06,0.003833326279576396,4.520471921305874e-05,1.0267272714065121e-05,6.021611344209804e-06,0.00027577111031267546,9.219286138004464e-06,0.9932556179172161,0.0003344278750956832,0.00221932203570954,5.217462978925678e-06
exp_30617,0.00014722674901213707,0.00040204167571379027,0.00013654447618220844,0.0002632568193540539,0.0002944855116578998,0.0019253457841469813,0.00015215780816096319,0.0011386595302444271,0.0011849874571271516,0.994200001977533,0.00015529221086696434
exp_30618,0.00017158163420612796,0.0006847642665006205,0.000210405767421939,0.0015223279166414396,0.00027281979318827986,0.0018516434454868994,0.00019444686928747049,0.0004208012540472131,0.0011623544526192338,0.9930608654692207,0.0004479891313807578
exp_30619,5.044335971043987e-06,0.00035826778707197005,1.0220325890956674e-05,4.197502795159739e-05,9.81066050031126e-06,0.0014247966779870826,4.306843024515178e-05,0.00037574471491539773,0.00018853947098133438,0.9973131854331347,0.00022934713535053088
exp_30620,1.0132561515612462e-09,7.278879164428608e-10,1.0101847310327926e-09,6.697877746248045e-10,7.462590157685008e-10,1.4647554710293848e-09,9.209891248769565e-10,2.2453712435111375e-09,3.3910874417099824e-09,0.9999990311027125,9.567077086617755e-07
exp_30621,4.542839890914143e-09,4.2739202596344176e-09,4.58205054463428e-09,3.595675105206321e-09,3.736121141537636e-09,6.48706127913713e-09,4.292340704688535e-09,1.2918587332631985e-08,1.568240665828875e-08,0.9999949422895499,4.997599447131337e-06
exp_30622,5.933919165920518e-05,2.935495337913331e-06,0.0007188129014081385,5.328688391193503e-06,2.540309830675279e-05,9.477922647314076e-05,9.406798564650485e-05,0.003462985444359759,0.789086872715527,0.0035380426332701606,0.20291143261962039
exp_30623,3.59778144596679e-06,3.818883047180351e-06,6.9065617785782755e-06,1.5322851892322851e-06,3.6402868482737596e-07,0.000133592299715375,1.7850865945538708e-05,0.0006521911305747641,0.011512639723613976,0.9875801421976097,8.736424239469702e-05
exp_30624,2.630959013746257e-05,5.862672808652318e-05,0.010397945555965462,0.00025995538729708706,7.296161741870454e-05,0.00640858803067245,3.760455368720565e-05,0.9448071765236911,0.03588760714998902,0.0018894618470443481,0.000153763016011201
exp_30625,1.0861079509615872e-09,1.359064888254284e-09,1.061311892039051e-09,6.4797901445099e-10,8.560793146081658e-10,1.582292883228336e-09,1.2328532227333954e-09,3.5133911633078856e-09,3.778769844275056e-09,0.9999996651423841,3.1973976563783304e-07
exp_30626,4.2823852530432046e-05,6.968384132390439e-05,3.3137810069301167e-05,1.656302190754391e-06,3.970199347721706e-05,0.04699024622118573,0.00014033740842443992,0.0008833800446071344,0.9476212893523921,0.003862164460489851,0.00031557871330879534
exp_30627,0.04622520860803453,0.0013776050139486706,0.0012808491841197077,0.0007062814450495432,0.001074781025545719,0.02357566765213451,0.05431815796078607,0.40136805713164786,0.45823420947844906,0.01101901696691328,0.0008201655333710382
exp_30628,7.632485946233256e-10,7.918136507307546e-10,5.328456782506905e-10,4.19650640570258e-10,8.368067426076509e-10,1.0325662199218471e-09,8.69703443725932e-10,2.1071929357209805e-09,2.702451556161453e-09,0.9999999646692749,2.5274445696149345e-08
exp_30629,1.984265366370009e-05,0.00011978247925234454,2.6846492318585533e-05,5.796276521787365e-06,0.00048552496366670154,0.030235949855993437,0.00029713776911451285,0.00028832102930757147,0.013063670687700887,0.9554457996540101,1.1328138450553687e-05
exp_30630,4.129677528735067e-05,0.0002899754922012342,8.119851813351017e-05,5.6160800920064886e-05,0.0018372343152637809,0.0001526239687340792,2.1639611743437364e-05,0.0002017925625131461,0.047054797592140124,0.0034379684702816188,0.9468253118927819
exp_30631,2.3133209624350374e-06,0.0015118644442166397,5.34762743482649e-06,2.0870775332906366e-05,2.873114852556698e-06,7.781098698850852e-05,4.82199352140329e-06,0.9962114585420392,1.8120045717698435e-05,0.002141664607718768,2.8545412150826277e-06
exp_30632,0.0012879954867666865,0.0008464161898620096,0.0004537249091624948,0.0013225613229984948,0.0020311562978914807,0.0010154338538537887,0.001162748872236529,0.011812530912285936,0.009808186143810071,0.9664058325462028,0.0038534134649295766
exp_30633,3.679420702328346e-05,2.431373831135371e-05,9.286589454030124e-06,0.00012350619455181786,6.32289526937042e-05,0.00011905094902586527,0.0001333811328637354,0.0004141242272168428,0.00016802154475422502,0.9986701740370105,0.0002381184270946463
exp_30634,3.5997696310774825e-08,2.4583557929613645e-08,1.8954035001829525e-08,2.4145958406592752e-08,2.2321321041742735e-08,6.166902300640026e-08,4.3427318711256535e-08,4.1119360529464144e-08,1.1933175687040625e-07,0.9999995593495169,4.9100455183503844e-08
exp_30635,4.3888751674722104e-05,6.172473351936575e-06,2.4967649356194304e-05,8.963228141530018e-06,5.372570512162368e-06,1.4003529203408764e-05,3.0259747413618297e-05,0.00041097205691880827,0.33999320054896714,0.6570714042186293,0.0023907952258309965
exp_30636,1.0116012176720574e-05,1.2973167480424724e-05,0.00011771451589213938,3.7121794309303364e-06,2.8439882658798054e-06,0.0007016641299709708,7.011481303607272e-05,0.014562305281896873,0.9307416365480394,0.05358047942697797,0.00019643993683251393
exp_30637,0.00015625475917432072,1.66490369721164e-05,6.214656525308632e-05,2.5623951569392105e-05,2.7115164946397823e-06,7.482781043679105e-05,0.000876663429853339,0.0026010434453765606,0.5495753963948391,0.01056429028583423,0.43604439280419605
exp_30638,4.3249095380613535e-09,4.328189292400486e-09,3.9713259300491184e-09,3.0043003557753727e-09,4.56923398979348e-09,6.697804203912895e-09,3.940608438179654e-09,1.2896501593841072e-08,1.4846665859603233e-08,0.9999955347737142,4.406646746664854e-06
exp_30639,9.863116903482963e-06,1.6806137559802306e-05,4.0221764528335334e-05,4.7681958993712376e-05,0.00014783208397736042,0.0002468540543793261,3.0321366192519145e-05,0.0028580412366815823,0.0006345504323406916,0.9959177404609709,5.008738747240115e-05
