imageid,pathology,phenotype,fiber_type,feature_fiber,cell_feature,cross_morans_i
S00293087,OA,Macrophages,MFAP5,major_axis_length,is_Macrophages,0.029619656868407302
S00293087,OA,Macrophages,MFAP5,minor_axis_length,is_Macrophages,0.02264166310150629
S00293087,OA,Macrophages,MFAP5,area,is_Macrophages,0.025778852433158125
S00293087,OA,Macrophages,MFAP5,eccentricity,is_Macrophages,-0.012699550422478148
S00293087,OA,Macrophages,MFAP5,alignment_score,is_Macrophages,-0.02609323757353841
S00293087,OA,MERTK+ Macrophages,CHP,major_axis_length,is_MERTKpos_Macrophages,-0.00292542306733103
S00293087,OA,MERTK+ Macrophages,CHP,minor_axis_length,is_MERTKpos_Macrophages,-0.001881938770918685
S00293087,OA,MERTK+ Macrophages,CHP,area,is_MERTKpos_Macrophages,-0.0003528729560771376
S00293087,OA,MERTK+ Macrophages,CHP,eccentricity,is_MERTKpos_Macrophages,0.0024777823917945703
S00293087,OA,MERTK+ Macrophages,CHP,alignment_score,is_MERTKpos_Macrophages,0.009565594139005719
S00293087,OA,MERTK+ Macrophages,COL1A1bis,major_axis_length,is_MERTKpos_Macrophages,0.0024336018653462015
S00293087,OA,MERTK+ Macrophages,COL1A1bis,minor_axis_length,is_MERTKpos_Macrophages,-0.011205253447765542
S00293087,OA,MERTK+ Macrophages,COL1A1bis,area,is_MERTKpos_Macrophages,-0.005050800257273816
S00293087,OA,MERTK+ Macrophages,COL1A1bis,eccentricity,is_MERTKpos_Macrophages,0.016568094674559195
S00293087,OA,MERTK+ Macrophages,COL1A1bis,alignment_score,is_MERTKpos_Macrophages,0.005040245207117826
S00293087,OA,MERTK+ Macrophages,COL4A1,major_axis_length,is_MERTKpos_Macrophages,0.010934363518820205
S00293087,OA,MERTK+ Macrophages,COL4A1,minor_axis_length,is_MERTKpos_Macrophages,0.0022743806226483356
S00293087,OA,MERTK+ Macrophages,COL4A1,area,is_MERTKpos_Macrophages,0.007939626726156796
S00293087,OA,MERTK+ Macrophages,COL4A1,eccentricity,is_MERTKpos_Macrophages,0.005597776468599719
S00293087,OA,MERTK+ Macrophages,COL4A1,alignment_score,is_MERTKpos_Macrophages,0.00883649142195609
S00293087,OA,MERTK+ Macrophages,COL6A1,major_axis_length,is_MERTKpos_Macrophages,0.003284360485284391
S00293087,OA,MERTK+ Macrophages,COL6A1,minor_axis_length,is_MERTKpos_Macrophages,0.0012652272148076682
S00293087,OA,MERTK+ Macrophages,COL6A1,area,is_MERTKpos_Macrophages,0.0007952544983519161
S00293087,OA,MERTK+ Macrophages,COL6A1,eccentricity,is_MERTKpos_Macrophages,0.009267889759221807
S00293087,OA,MERTK+ Macrophages,COL6A1,alignment_score,is_MERTKpos_Macrophages,-0.007901452915805018
S00293087,OA,MERTK+ Macrophages,FN,major_axis_length,is_MERTKpos_Macrophages,0.013292427467453025
S00293087,OA,MERTK+ Macrophages,FN,minor_axis_length,is_MERTKpos_Macrophages,0.014806944050738735
S00293087,OA,MERTK+ Macrophages,FN,area,is_MERTKpos_Macrophages,0.016805448664337874
S00293087,OA,MERTK+ Macrophages,FN,eccentricity,is_MERTKpos_Macrophages,-0.007577369375395516
S00293087,OA,MERTK+ Macrophages,FN,alignment_score,is_MERTKpos_Macrophages,0.001730800329672358
S00293087,OA,MERTK+ Macrophages,MFAP5,major_axis_length,is_MERTKpos_Macrophages,0.008286376941045486
S00293087,OA,MERTK+ Macrophages,MFAP5,minor_axis_length,is_MERTKpos_Macrophages,0.006742842042938076
S00293087,OA,MERTK+ Macrophages,MFAP5,area,is_MERTKpos_Macrophages,0.007016278601106861
S00293087,OA,MERTK+ Macrophages,MFAP5,eccentricity,is_MERTKpos_Macrophages,-0.002655275316974818
S00293087,OA,MERTK+ Macrophages,MFAP5,alignment_score,is_MERTKpos_Macrophages,0.006363989136625852
S00293087,OA,Monocytes,CHP,major_axis_length,is_Monocytes,-0.02399830674920545
S00293087,OA,Monocytes,CHP,minor_axis_length,is_Monocytes,-0.025259123096229668
S00293087,OA,Monocytes,CHP,area,is_Monocytes,-0.03397250842196404
S00293087,OA,Monocytes,CHP,eccentricity,is_Monocytes,-0.01502006497775243
S00293087,OA,Monocytes,CHP,alignment_score,is_Monocytes,0.028207921051009572
S00293087,OA,Monocytes,COL1A1bis,major_axis_length,is_Monocytes,-0.005280908812937915
S00293087,OA,Monocytes,COL1A1bis,minor_axis_length,is_Monocytes,0.019573138674340906
S00293087,OA,Monocytes,COL1A1bis,area,is_Monocytes,0.025267951727888885
S00293087,OA,Monocytes,COL1A1bis,eccentricity,is_Monocytes,-0.046103399381063524
S00293087,OA,Monocytes,COL1A1bis,alignment_score,is_Monocytes,-0.012203943126503589
S00293087,OA,Monocytes,COL4A1,major_axis_length,is_Monocytes,0.02263775263080374
S00293087,OA,Monocytes,COL4A1,minor_axis_length,is_Monocytes,0.05565467453635237
S00293087,OA,Monocytes,COL4A1,area,is_Monocytes,0.07909533916552224
S00293087,OA,Monocytes,COL4A1,eccentricity,is_Monocytes,-0.07238575088669393
S00293087,OA,Monocytes,COL4A1,alignment_score,is_Monocytes,0.025113665871670236
S00293087,OA,Monocytes,COL6A1,major_axis_length,is_Monocytes,0.019723755279521447
S00293087,OA,Monocytes,COL6A1,minor_axis_length,is_Monocytes,0.03442263188506666
S00293087,OA,Monocytes,COL6A1,area,is_Monocytes,0.034071551784527344
S00293087,OA,Monocytes,COL6A1,eccentricity,is_Monocytes,-0.03258834356574
S00293087,OA,Monocytes,COL6A1,alignment_score,is_Monocytes,0.03027354718271731
S00293087,OA,Monocytes,FN,major_axis_length,is_Monocytes,0.03196924015894282
S00293087,OA,Monocytes,FN,minor_axis_length,is_Monocytes,0.03179826652554941
S00293087,OA,Monocytes,FN,area,is_Monocytes,0.033414261931265975
S00293087,OA,Monocytes,FN,eccentricity,is_Monocytes,0.0002947391286025752
S00293087,OA,Monocytes,FN,alignment_score,is_Monocytes,0.023637851110704603
S00293087,OA,Monocytes,MFAP5,major_axis_length,is_Monocytes,0.009996037908754096
S00293087,OA,Monocytes,MFAP5,minor_axis_length,is_Monocytes,0.00716211629615855
S00293087,OA,Monocytes,MFAP5,area,is_Monocytes,0.009354298770070891
S00293087,OA,Monocytes,MFAP5,eccentricity,is_Monocytes,-0.0041057550730134625
S00293087,OA,Monocytes,MFAP5,alignment_score,is_Monocytes,0.034525161091508424
S00293087,OA,Dendritic cells,CHP,major_axis_length,is_Dendritic_cells,0.009996375482046087
S00293087,OA,Dendritic cells,CHP,minor_axis_length,is_Dendritic_cells,0.01137242470460268
S00293087,OA,Dendritic cells,CHP,area,is_Dendritic_cells,0.009997498812068066
S00293087,OA,Dendritic cells,CHP,eccentricity,is_Dendritic_cells,-0.006846919670934322
S00293087,OA,Dendritic cells,CHP,alignment_score,is_Dendritic_cells,0.003924795959639011
S00293087,OA,Dendritic cells,COL1A1bis,major_axis_length,is_Dendritic_cells,0.018003966244614027
S00293087,OA,Dendritic cells,COL1A1bis,minor_axis_length,is_Dendritic_cells,0.020939159698870818
S00293087,OA,Dendritic cells,COL1A1bis,area,is_Dendritic_cells,0.017551143243002196
S00293087,OA,Dendritic cells,COL1A1bis,eccentricity,is_Dendritic_cells,-0.0045254365688591446
S00293087,OA,Dendritic cells,COL1A1bis,alignment_score,is_Dendritic_cells,0.009511834400316065
S00293087,OA,Dendritic cells,COL4A1,major_axis_length,is_Dendritic_cells,-0.005456654464173825
S00293087,OA,Dendritic cells,COL4A1,minor_axis_length,is_Dendritic_cells,-0.006175838766630607
S00293087,OA,Dendritic cells,COL4A1,area,is_Dendritic_cells,-0.01478265048486523
S00293087,OA,Dendritic cells,COL4A1,eccentricity,is_Dendritic_cells,0.014229583269872803
S00293087,OA,Dendritic cells,COL4A1,alignment_score,is_Dendritic_cells,0.0426921059998065
S00293087,OA,Dendritic cells,COL6A1,major_axis_length,is_Dendritic_cells,-0.00010631809927203609
S00293087,OA,Dendritic cells,COL6A1,minor_axis_length,is_Dendritic_cells,-0.003073299557869455
S00293087,OA,Dendritic cells,COL6A1,area,is_Dendritic_cells,-0.005225342694808488
S00293087,OA,Dendritic cells,COL6A1,eccentricity,is_Dendritic_cells,0.006530457702805795
S00293087,OA,Dendritic cells,COL6A1,alignment_score,is_Dendritic_cells,-0.004734228501829092
S00293087,OA,Dendritic cells,FN,major_axis_length,is_Dendritic_cells,-0.004517636327548584
S00293087,OA,Dendritic cells,FN,minor_axis_length,is_Dendritic_cells,-0.005993007067538882
S00293087,OA,Dendritic cells,FN,area,is_Dendritic_cells,-0.006318403383379127
S00293087,OA,Dendritic cells,FN,eccentricity,is_Dendritic_cells,0.004806139908619299
S00293087,OA,Dendritic cells,FN,alignment_score,is_Dendritic_cells,0.01063417956966995
S00293087,OA,Dendritic cells,MFAP5,major_axis_length,is_Dendritic_cells,-0.0003894201455412924
S00293087,OA,Dendritic cells,MFAP5,minor_axis_length,is_Dendritic_cells,0.0005299467789939385
S00293087,OA,Dendritic cells,MFAP5,area,is_Dendritic_cells,-0.0041855222266578085
S00293087,OA,Dendritic cells,MFAP5,eccentricity,is_Dendritic_cells,0.0028233639856124274
S00293087,OA,Dendritic cells,MFAP5,alignment_score,is_Dendritic_cells,-0.0023338302256946633
S00293087,OA,Neutrophils,CHP,major_axis_length,is_Neutrophils,-0.00044531049574841436
S00293087,OA,Neutrophils,CHP,minor_axis_length,is_Neutrophils,0.00541242406450175
S00293087,OA,Neutrophils,CHP,area,is_Neutrophils,-0.0013778098571743216
S00293087,OA,Neutrophils,CHP,eccentricity,is_Neutrophils,-0.013070034639472457
S00293087,OA,Neutrophils,CHP,alignment_score,is_Neutrophils,0.007910642277943861
S00293087,OA,Neutrophils,COL1A1bis,major_axis_length,is_Neutrophils,0.01057179526196341
S00293087,OA,Neutrophils,COL1A1bis,minor_axis_length,is_Neutrophils,0.015738266370084478
S00293087,OA,Neutrophils,COL1A1bis,area,is_Neutrophils,0.018160207379388085
S00293087,OA,Neutrophils,COL1A1bis,eccentricity,is_Neutrophils,-0.009523237055286831
S00293087,OA,Neutrophils,COL1A1bis,alignment_score,is_Neutrophils,0.014653339344385478
S00293087,OA,Neutrophils,COL4A1,major_axis_length,is_Neutrophils,-0.01932710640351534
S00293087,OA,Neutrophils,COL4A1,minor_axis_length,is_Neutrophils,-0.022355876895136264
S00293087,OA,Neutrophils,COL4A1,area,is_Neutrophils,-0.017227502049789577
S00293087,OA,Neutrophils,COL4A1,eccentricity,is_Neutrophils,-0.0005958474419398951
S00293087,OA,Neutrophils,COL4A1,alignment_score,is_Neutrophils,-0.013884331541724084
S00293087,OA,Neutrophils,COL6A1,major_axis_length,is_Neutrophils,0.015773618395536305
S00293087,OA,Neutrophils,COL6A1,minor_axis_length,is_Neutrophils,0.017878960205293913
S00293087,OA,Neutrophils,COL6A1,area,is_Neutrophils,0.01477929912084858
S00293087,OA,Neutrophils,COL6A1,eccentricity,is_Neutrophils,-0.003401398323787151
S00293087,OA,Neutrophils,COL6A1,alignment_score,is_Neutrophils,0.02093103571987372
S00293087,OA,Neutrophils,FN,major_axis_length,is_Neutrophils,0.026081476220842992
S00293087,OA,Neutrophils,FN,minor_axis_length,is_Neutrophils,0.02373363397718313
S00293087,OA,Neutrophils,FN,area,is_Neutrophils,0.029250318135127164
S00293087,OA,Neutrophils,FN,eccentricity,is_Neutrophils,-0.003186344829854294
S00293087,OA,Neutrophils,FN,alignment_score,is_Neutrophils,0.0006239269864355744
S00293087,OA,Neutrophils,MFAP5,major_axis_length,is_Neutrophils,0.0006555509383208495
S00293087,OA,Neutrophils,MFAP5,minor_axis_length,is_Neutrophils,-0.0031904400850571286
S00293087,OA,Neutrophils,MFAP5,area,is_Neutrophils,-0.0016530964861617016
S00293087,OA,Neutrophils,MFAP5,eccentricity,is_Neutrophils,-0.008993734067623365
S00293087,OA,Neutrophils,MFAP5,alignment_score,is_Neutrophils,0.026189539571825942
S00293087,OA,Vascular cells,CHP,major_axis_length,is_Vascular_cells,0.07034277139012964
S00293087,OA,Vascular cells,CHP,minor_axis_length,is_Vascular_cells,0.05097360899535054
S00293087,OA,Vascular cells,CHP,area,is_Vascular_cells,0.038707662370517835
S00293087,OA,Vascular cells,CHP,eccentricity,is_Vascular_cells,0.02595690606894297
S00293087,OA,Vascular cells,CHP,alignment_score,is_Vascular_cells,-0.0055793292522595276
S00293087,OA,Vascular cells,COL1A1bis,major_axis_length,is_Vascular_cells,0.08988983387130887
S00293087,OA,Vascular cells,COL1A1bis,minor_axis_length,is_Vascular_cells,0.05158730179269688
S00293087,OA,Vascular cells,COL1A1bis,area,is_Vascular_cells,0.05917801783369305
S00293087,OA,Vascular cells,COL1A1bis,eccentricity,is_Vascular_cells,0.0494227355671103
S00293087,OA,Vascular cells,COL1A1bis,alignment_score,is_Vascular_cells,-0.024148460974938373
S00293087,OA,Vascular cells,COL4A1,major_axis_length,is_Vascular_cells,0.03194457705490053
S00293087,OA,Vascular cells,COL4A1,minor_axis_length,is_Vascular_cells,0.01897391713747135
S00293087,OA,Vascular cells,COL4A1,area,is_Vascular_cells,0.01928260019283733
S00293087,OA,Vascular cells,COL4A1,eccentricity,is_Vascular_cells,0.012617071148764819
S00293087,OA,Vascular cells,COL4A1,alignment_score,is_Vascular_cells,-0.02698632464463467
S00293087,OA,Vascular cells,COL6A1,major_axis_length,is_Vascular_cells,0.020639359704216095
S00293087,OA,Vascular cells,COL6A1,minor_axis_length,is_Vascular_cells,0.02199834684235369
S00293087,OA,Vascular cells,COL6A1,area,is_Vascular_cells,0.011880725937437971
S00293087,OA,Vascular cells,COL6A1,eccentricity,is_Vascular_cells,0.023186154604288474
S00293087,OA,Vascular cells,COL6A1,alignment_score,is_Vascular_cells,0.0016250367574557768
S00293087,OA,Vascular cells,FN,major_axis_length,is_Vascular_cells,0.005577706702184657
S00293087,OA,Vascular cells,FN,minor_axis_length,is_Vascular_cells,-0.013368037647214398
S00293087,OA,Vascular cells,FN,area,is_Vascular_cells,-0.0050815636489446045
S00293087,OA,Vascular cells,FN,eccentricity,is_Vascular_cells,0.0438248269484876
S00293087,OA,Vascular cells,FN,alignment_score,is_Vascular_cells,0.021839358562366684
S00293087,OA,Vascular cells,MFAP5,major_axis_length,is_Vascular_cells,0.00914925919327654
S00293087,OA,Vascular cells,MFAP5,minor_axis_length,is_Vascular_cells,0.004384345461935151
S00293087,OA,Vascular cells,MFAP5,area,is_Vascular_cells,-0.006837798071514665
S00293087,OA,Vascular cells,MFAP5,eccentricity,is_Vascular_cells,0.026528668316920512
S00293087,OA,Vascular cells,MFAP5,alignment_score,is_Vascular_cells,0.015961861636261787
